track_name,title,url,job_type,client_location,description,experience_level,skills,proposals,interviewing,invites_sent,unanswered_invites,client_total_spent,duration,hires,active,average_budget,work_hours_Flexible,work_hours_Less than 30 hrs/week,work_hours_More than 30 hrs/week,reversed_log_client_total_spent
android_developer,Crypto Exchange Mobile App Development,https://www.upwork.com/jobs/Crypto-Exchange-Mobile-App-span-class-highlight-Development-span_~021898019366605896826/?referrer_url_path=/nx/search/jobs/,1,Luxembourg,"Hello I am seeking an experienced mobile app developer to create a user-friendly crypto exchange application. The ideal candidate should have a strong background in developing secure, scalable and cross platform mobile applications, especially within the cryptocurrency sector. The app will require features such as real-time trading, wallet integration, gift card sale/redeem, eSIM purchase, utility payment, and robust security protocols. If you are passionate about blockchain technology and have a proven track record, we would love to hear from you!

Key Responsibilities:
Design and develop a user-friendly mobile app for both iOS and Android platforms that facilitates cryptocurrency transactions securely and efficiently.
Integrate various cryptocurrencies and tokens into the platform, ensuring robust security measures are in place to protect user data and funds.
Collaborate with UX/UI designers to ensure the application is intuitive and meets the high expectations of our users.
Implement advanced features such as real-time charts, transaction history, wallet integration, and notifications for cryptocurrency price alerts.
Work with backend developers to ensure APIs are correctly integrated and the mobile app communicates seamlessly with the crypto exchange’s backend systems.
Test the application rigorously to ensure flawless performance and iron out any bugs before the final release.
Provide post-launch support and updates, incorporating user feedback to improve the app continuously.

Skills Required:
Proven experience in mobile app development with a portfolio of released applications on the iOS and Android marketplaces.
Strong knowledge of programming languages like Swift, Kotlin, flutter and others relevant to mobile development.
Experience with financial services or cryptocurrency exchange platforms is highly desirable.
Familiarity with blockchain, smart contracts, and related technologies.
Excellent problem-solving skills and ability to perform in a team setting.
Strong communication skills to effectively collaborate with team members and stakeholders.

Project Deliverables:
A fully functional mobile application for iOS and Android.
App must include all specified features and comply with all provided requirements.
Complete documentation of the development process along with maintenance guidelines.

Budget and Timeline:
Please provide your estimated timeline and quote for the complete development of the app. The b
Application Process: Interested candidates should submit a proposal that includes:

Details of your experience with mobile development, particularly in similar projects.
Examples of previous work, especially in the crypto or financial tech sectors.
Your approach to the project and any suggestions that might enhance the application’s functionality or user experience.
Availability and preferred communication methods during the project.
We are looking forward to building a cutting-edge cryptocurrency exchange app that ensures a secure, efficient, and enjoyable trading experience for users. If you have the expertise and are passionate about the future of both cryptocurrency, eSIM, Gift cards, and utility payment, I would love to hear from you.",3,"['Smartphone', 'Android App Development', 'React Native', 'CSS', 'Smartwatch', 'Android', 'Hybrid App Development', 'iOS Development', 'TypeScript', 'iOS', 'User Authentication', 'Mobile App Development', 'Figma', 'Ionic Framework', 'JavaScript', 'Tablet']",5,0.0,0.0,0.0,1900.0,0,12.0,5.0,1000.0,1,0,0,1900.0000000000005
android_developer,React Native Mobile Developer Needed for Dispatch Service App,https://www.upwork.com/jobs/React-Native-Mobile-span-class-highlight-Developer-span-Needed-for-Dispatch-Service-App_~021898016793990934480/?referrer_url_path=/nx/search/jobs/,0,United States,Looking for React Native developer to help us take our mobile application for a dispatch service to next level and help scale customer experience. The project will mean either rewriting the existing user interface and performing maintenance or executing a full rewrite of the app built with React Native and Expo. Need someone who has built top-class user experience. Ideal candidates have repeated experience with Expo and good working with hybrid teams with highly asynchronous communications.,3,"['Smartphone', 'CSS', 'React Native', 'Android', 'Hybrid App Development', 'TypeScript', 'iOS', 'Mobile App Development', 'Figma', 'Ionic Framework']",6,6.0,6.0,0.0,45000.0,3,43.0,1.0,22.5,0,0,1,44999.999999999985
android_developer,Mobile App Developer Needed for Innovative Project,https://www.upwork.com/jobs/Mobile-App-span-class-highlight-Developer-span-Needed-for-Innovative-Project_~021898010713786104954/?referrer_url_path=/nx/search/jobs/,0,United States,"We are seeking a talented mobile app developer to join our team for an exciting project that aims to enhance user engagement. The ideal candidate should have experience in app development for both iOS and Android platforms. You will be responsible for designing, coding, and testing applications, ensuring a seamless user experience. If you are passionate about creating innovative applications and have a strong portfolio to showcase your work, we would love to hear from you.",2,"['Smartphone', 'React Native', 'Android', 'CSS', 'Hybrid App Development', 'iOS', 'TypeScript', 'Mobile App Development', 'Figma', 'User Profile Creation', 'Ionic Framework']",5,0.0,0.0,0.0,500.0,2,2.0,1.0,22.5,0,0,1,499.99999999999983
android_developer,Android developer,https://www.upwork.com/jobs/span-class-highlight-Android-span-span-class-highlight-developer-span_~021898014412344863722/?referrer_url_path=/nx/search/jobs/,1,United Kingdom,"For an immediate start, we are looking for an  Android Engineer to join our team immediately.
The primary focus will be working on reviewing, fixing and delivering our message's interactive features Socket.io -  

Requirements:
Proven experience in Android development with a focus on social features. good to have.
Strong understanding of APIs and experience within startup.
Experience working with Socketio - messages

Pls share your CV, Linkedin and Github links",3,"['camera recording', 'Smartphone', 'React Native', 'Android', 'CSS', 'Hybrid App Development', 'TypeScript', 'iOS', 'Kotlin', 'Mobile App Development', 'Figma', 'Ionic Framework']",1,0.0,0.0,0.0,29000.0,0,101.0,12.0,110.0,1,0,0,29000.00000000001
android_developer,Media Compression Fix - Mobile Dev,https://www.upwork.com/jobs/Media-Compression-Fix-Mobile-Dev_~021898004416556541987/?referrer_url_path=/nx/search/jobs/,1,United States,"Technical Issue Description:
Our mobile application (available on both iOS and Android) is experiencing intermittent crashes when users attempt to upload media files larger than 10MB. The crash occurs specifically during the compression process before upload begins. Our analytics show this affects approximately 8% of our user base, primarily on devices running iOS 16+ and Android 11+.
The issue appears to be related to memory management during the compression algorithm execution. The app successfully handles smaller files but fails to properly allocate resources for larger media. Debug logs show ""OutOfMemoryError"" exceptions on Android and ""Memory Warning"" followed by termination on iOS.

Requirements:

Strong experience with both iOS (Swift) and Android (Kotlin) development
Expertise in media handling, compression algorithms, and memory optimization
Familiarity with troubleshooting crash reports and performance issues
Ability to quickly navigate unfamiliar codebases
Experience implementing cross-platform solutions

Responsibilities:

Review existing compression implementation and identify the root cause
Develop and implement an optimized solution that works across both platforms
Test the fix across multiple device configurations
Document the changes made and provide recommendations for future improvements
Submit working code with proper comments by end of day",3,"['Smartphone', 'React Native', 'Android', 'CSS', 'Hybrid App Development', 'Swift', 'iOS', 'TypeScript', 'Kotlin', 'Mobile App Development', 'Figma', 'Ionic Framework']",1,2.0,0.0,0.0,1600.0,0,9.0,2.0,50.0,1,0,0,1599.9999999999998
android_developer,Ionic App Deployment with Visual Customization,https://www.upwork.com/jobs/Ionic-App-Deployment-with-Visual-Customization_~021898002578652998634/?referrer_url_path=/nx/search/jobs/,0,Italy,"We are seeking a skilled developer to deploy an Ionic application. The project involves implementing a few basic visual changes to enhance the user interface. The ideal candidate should have experience with Ionic framework and be able to make quick adjustments as needed. If you are detail-oriented and can deliver high-quality work efficiently, we would love to hear from you!

App is a restaurant aggregator with plates, is in Spanish and was already deployed 1 year ago.

TLDR: Update and Deploy Ionic App to both stores",2,"['Smartphone', 'CSS', 'React Native', 'Android', 'Hybrid App Development', 'TypeScript', 'iOS', 'Mobile App Development', 'Figma', 'JavaScript', 'Ionic Framework']",2,1.0,1.0,0.0,80.0,1,2.0,1.0,7.5,0,1,0,79.99999999999997
android_developer,Create a interactive gymnastics app,https://www.upwork.com/jobs/Create-interactive-gymnastics-app_~021897999567379328415/?referrer_url_path=/nx/search/jobs/,0,United Kingdom,We are looking at this stage for a breakdown of the costs and process in developing our idea into a fully functional customer friendly mobile app.,3,"['Smartphone', 'React Native', 'Android', 'CSS', 'Hybrid App Development', 'iOS', 'TypeScript', 'Mobile App Development', 'Figma', 'Ionic Framework']",6,9.0,0.0,0.0,2300.0,2,26.0,14.0,30.0,0,1,0,2300.000000000001
android_developer,Need Best Flutter Developer,https://www.upwork.com/jobs/Need-Best-Flutter-span-class-highlight-Developer-span_~021897997475618107344/?referrer_url_path=/nx/search/jobs/,1,India,"Basically, I've a project which is pretty simple, made in TypeScript, and I want to change the current project to Flutter completely. we use cleark for auth and supabase for db, and we also need to change the interface to something like this, only four pages. We can start from scratch with Flutter",2,"['Smartphone', 'React Native', 'Android', 'CSS', 'Hybrid App Development', 'iOS', 'TypeScript', 'Mobile App Development', 'Figma', 'Flutter', 'Ionic Framework']",5,7.0,11.0,2.0,122.0,0,7.0,3.0,200.0,1,0,0,122.00000000000003
android_developer,Glide App Expert,https://www.upwork.com/jobs/Glide-App-Expert_~021897992561606470634/?referrer_url_path=/nx/search/jobs/,1,Spain,"Glide App Expert

We’re looking for a Glide expert to build and optimize mobile and web applications using Glide’s no-code platform.

Requirements:

Deep expertise in Glide app development.
Experience with API integrations and custom functionalities.
Ability to create intuitive UI/UX for users.
Knowledge of database management in Glide.",3,"['Android App', 'Web Development', 'Android App Development', 'Android', 'WordPress', 'Mobile App Development', 'Kotlin', 'Java', 'Flutter', 'Google Analytics']",1,3.0,0.0,0.0,330.0,0,11.0,3.0,150.0,1,0,0,329.99999999999994
android_developer,Flutter Developer for Map-Based App Prototype,https://www.upwork.com/jobs/Flutter-span-class-highlight-Developer-span-for-Map-Based-App-Prototype_~021897980691734019194/?referrer_url_path=/nx/search/jobs/,0,Germany,"We are seeking an experienced Flutter developer for a short-term project to develop a prototype for a location/map-based app. This project is expected to last approximately 2 weeks, with potential for further collaboration based on the prototype's success.

Key Responsibilities & Deliverables:
• Map & Location Integration: Implement location tracking, manual address entry, and display multiple locations on a map using Google Maps
• Security & Backend Integration: Ensure secure interaction with key-secured back-ends. (Our backend API is fully operational; access and a walkthrough via Postman will be provided)
• RevenueCat Integration: Implement in-app purchases using RevenueCat.
• File Management: Handle file downloads using pre-signed URLs and implement on-device file management.
• Cross-Platform Publishing: Successfully publish the prototype on both iOS and Android.
• Multi-Language Support: Develop a multi-language app interface.

Additional Details:
• Technical Environment: Please mention your familiarity with Flutter (version if relevant) and any related libraries you’ve worked with.
• Communication: We will have regular check-ins with the product manager via video call/ chat to ensure smooth progress and address any questions.
• Onboarding & NDA: A detailed project walkthrough will be provided along with necessary access credentials. An NDA must be signed before starting the project.

Application Requirements:
• Proven experience with the above technical requirements.
• Examples or case studies of similar projects you’ve completed.
• Availability for the full duration of the project with consistent communication.

If you meet these qualifications and are interested in contributing to an exciting project, please apply. We look forward to discussing your experience and how you can help bring this project to life. If you have any questions, feel free to reach out during the initial discussion.",2,"['Android App', 'Web Development', 'Android App Development', 'Geolocation', 'In-App Purchases', 'Android', 'WordPress', 'Kotlin', 'Mobile App Development', 'API Integration', 'Java', 'Flutter', 'Google Maps', 'Google Analytics']",6,0.0,0.0,0.0,48000.0,2,4.0,1.0,22.5,0,1,0,47999.99999999998
android_developer,APP testing and Uploading on App store and playstore,https://www.upwork.com/jobs/APP-testing-and-Uploading-App-store-and-playstore_~021897979144451079290/?referrer_url_path=/nx/search/jobs/,1,ZAF,I am in need of developer who will help us test an app and apload for us on ios and android to be approved both successfully,3,"['Android App', 'Web Development', 'Android App Development', 'Android', 'WordPress', 'Firebase', 'iOS', 'Kotlin', 'Mobile App Development', 'Java', 'Flutter', 'Google Analytics']",4,13.0,30.0,8.0,850.0,0,2.0,0.0,50.0,1,0,0,850.0000000000003
android_developer,App UI Design for a Bluetooth Thermomiter App for Fitness,https://www.upwork.com/jobs/App-Design-for-Bluetooth-Thermomiter-App-for-Fitness_~021897975168863775722/?referrer_url_path=/nx/search/jobs/,1,United Kingdom,"Mobile App UI/UX Designer Needed for Wellness Tracking App
We are seeking an experienced UI/UX designer to create a clean, modern, and user-friendly interface for our new wellness tracking app. The app will integrate with a Bluetooth thermometer to monitor real-time data and log user sessions.

The app will automatically connect to a single Bluetooth temperature sensor.
Live temperature readings will be displayed in the app interface.
Ensures accurate tracking of cold plunge conditions.
Automatic Timer Activation via sensor


Project Scope
We need a full app design for both iOS and Android, including:

User-friendly onboarding process
Main dashboard displaying key session data
Simple and intuitive data logging system
Session timer with alerts or chimes
Settings and customization options
Dark and light mode compatibility
Ideal Candidate
Strong portfolio in mobile UI/UX design
Experience designing data-driven apps
Familiarity with Bluetooth-integrated interfaces is a plus
Ability to create prototypes/mockups for development
Strong communication skills and ability to provide creative input
Deliverables
Wireframes & user flows
High-fidelity UI designs
Prototype for usability testing
Design assets & style guide
If you are a creative and detail-oriented designer who can bring this wellness-focused app to life, we’d love to hear from you!

Please provide portfolio samples and a rough estimate of your time/cost for the project.",3,"['Mockup', 'User Experience Design', 'Android', 'Mobile App Design', 'iOS Development', 'iOS', 'Mobile UI Design', 'Figma', 'User Interface Design']",3,8.0,30.0,17.0,2000.0,0,27.0,5.0,75.0,1,0,0,1999.9999999999998
android_developer,Retool App Proof of Concept Development,https://www.upwork.com/jobs/Retool-App-Proof-Concept-span-class-highlight-Development-span_~021897974200624099280/?referrer_url_path=/nx/search/jobs/,0,United Kingdom,"I am seeking a skilled developer to assist with building a proof of concept Retool app today. The goal is to create a functional application that demonstrates the capabilities of Retool while meeting specific project requirements. The ideal candidate should have experience with Retool, a strong understanding of app development, and excellent problem-solving skills. If you are available and ready to collaborate on this project today, please reach out!",2,"['Android App', 'Web Development', 'Android App Development', 'Android', 'WordPress', 'iOS', 'Mobile App Development', 'Kotlin', 'Java', 'Flutter', 'Google Analytics']",5,2.0,3.0,0.0,36000.0,1,16.0,6.0,22.5,0,1,0,36000.00000000002
android_developer,UI/UX Engineer for Mobile Application (React Native),https://www.upwork.com/jobs/Engineer-for-Mobile-Application-React-Native_~021897952238770204624/?referrer_url_path=/nx/search/jobs/,0,India,"We are seeking an experienced UI/UX Engineer to enhance the user experience of our mobile application using React Native. The ideal candidate will have a strong background in user interface design and a solid understanding of user experience principles. You will be responsible for creating intuitive and engaging designs that resonate with our target audience. Your input will be crucial in shaping the overall look and feel of our app. If you are passionate about design and have a knack for problem-solving, we want to hear from you!",2,"['Android App', 'Web Development', 'Android App Development', 'React Native', 'Android', 'WordPress', 'iOS', 'Kotlin', 'Mobile App Development', 'Java', 'Flutter', 'Google Analytics']",4,3.0,0.0,0.0,5900.0,2,6.0,4.0,12.5,0,0,1,5899.999999999999
android_developer,Development of a Housesitting App,https://www.upwork.com/jobs/span-class-highlight-Development-span-Housesitting-App_~021897923866523286650/?referrer_url_path=/nx/search/jobs/,1,South Africa,"We are seeking a skilled developer to create a housesitting app that allows users to sign up as either housesitters or hosts. The platform will enable hosts to find and book nearby housesitters for specific dates. The ideal candidate should have experience in app development and a strong understanding of user interface design to ensure a smooth user experience. If you have a passion for building innovative applications and can deliver a reliable product, we would love to hear from you.

**Relevant Skills:**
- Mobile App Development
- User Interface (UI) Design
- User Experience (UX) Design
- Backend Development
- API Integration
- Database Management
- Geolocation Services",2,"['Copywriting', 'Smartphone', 'Web Development', 'Content Creation', 'Android', 'WordPress', 'iOS', 'Mobile App Development', 'Flutter', 'QA Testing', 'Data Entry', 'Google Analytics']",5,4.0,0.0,0.0,350.0,0,5.0,0.0,250.0,1,0,0,349.9999999999999
android_developer,Flutter Developer Needed,https://www.upwork.com/jobs/Flutter-span-class-highlight-Developer-span-Needed_~021897919513437767919/?referrer_url_path=/nx/search/jobs/,0,India,"Looking for a skilled Flutter developer to turn Figma designs into pixel-perfect, responsive apps for web, iOS, and Android. Must integrate APIs seamlessly and deliver high-quality, cross-platform applications. Relevant experience is required. If you’re detail-oriented and passionate about clean code, let’s collaborate!",3,"['Copywriting', 'Web Development', 'Content Creation', 'Android', 'WordPress', 'iOS', 'Mobile App Development', 'Flutter', 'QA Testing', 'Data Entry', 'Google Analytics']",5,7.0,4.0,1.0,3800.0,2,15.0,5.0,20.0,0,0,1,3800.0000000000014
android_developer,Fix Bugs in a React Native Prayer Time App,https://www.upwork.com/jobs/Fix-Bugs-React-Native-Prayer-Time-App_~021897917292245367930/?referrer_url_path=/nx/search/jobs/,1,Turkmenistan,"Hey!

We have a simple prayer time app built with React Native, but it has a few issues that need fixing:
1. Prayer notifications (alarm) – They stopped working and need to be fixed.
2. Ramadan section – This section should appear during Ramadan but doesn’t show up. The page is already built.
3. Islamic calendar – The dates are incorrect and need to be fixed.
4. Mosque section – Works fine on Android but not on iOS. Needs fixing.
5. App Store publishing – If possible, help us publish it using your developer account.

Android: https://play.google.com/store/apps/details?id=com.azanpro.app&pli=1

📌 Source code:
https://drive.google.com/drive/folders/1Iq377aZ8BfJkD1Rlp02o1gzBA1DGat8V?usp=sharing

This is a non-commercial project, so we’re looking for an affordable solution. Let us know your price and estimated time.

If things go well, we’d love to keep working with you on future updates.

Looking forward to your reply! Thanks!",2,"['Copywriting', 'Web Development', 'Content Creation', 'React Native', 'Android', 'WordPress', 'iOS', 'Flutter', 'QA Testing', 'Data Entry', 'Google Analytics']",4,0.0,0.0,0.0,170.0,0,5.0,1.0,100.0,1,0,0,170.00000000000006
android_developer,Unity Developer Needed for UNO Game Clone,https://www.upwork.com/jobs/Unity-span-class-highlight-Developer-span-Needed-for-UNO-Game-Clone_~021897916651911358499/?referrer_url_path=/nx/search/jobs/,1,United Arab Emirates,"We are seeking an experienced Unity developer to create a clone of the popular card game, UNO. The ideal candidate will have a strong background in game development using Unity and a deep understanding of multiplayer game mechanics, also the candidate should be able to expert for iOS and Android. Your tasks will include designing the game interface, implementing game rules, and ensuring smooth gameplay across various platforms. If you are passionate about game development and want to take on an exciting project, please apply with your portfolio showcasing relevant experience.",2,"['Personal Computer', 'Remote Connection Support', 'Game Design', 'Communication Skills', 'Unity', 'Android', 'Mobile Game', 'Swift', 'Game Development', 'Web Accessibility', 'Game Design Document', 'Gambling', 'Gaming', 'Microsoft Windows']",5,5.0,2.0,0.0,290.0,0,4.0,1.0,3000.0,1,0,0,289.99999999999994
android_developer,On call support and SRE for a project in AWS environment,https://www.upwork.com/jobs/call-support-and-SRE-for-project-AWS-environment_~021897916566653741091/?referrer_url_path=/nx/search/jobs/,0,Austria,"We are seeking for an experienced SRE to provide on-call support for our production system from 4 am CET to 8 am CET. The ideal candidate will have expertise in tracing errors within an AWS environment and be able to resolve blockers efficiently. You will need to indentify root cause and find a solution. As an important addition you will be asked to provide gudiance in improving the system for any blocker that occurs.

This role is critical for maintaining system stability and ensuring timely resolutions. If you have a strong background in AWS along with problem-solving skills, we would love to hear from you!

The systems consists of:

1. Java backend running on AWS lambdas
2. Microsoft NAV Dynamics 2017
3. Android mobile app
4. Angular front-end",3,"['Python', 'Google Chrome Extension', 'Web Scraping', 'CSS', 'Amazon Web Services', 'Java', 'PHP', 'SQL', 'API', 'JavaScript']",3,0.0,0.0,0.0,504000.0,4,20.0,7.0,20.0,0,1,0,504000.0000000004
android_developer,App Design - Interactive Home Screen,https://www.upwork.com/jobs/App-Design-Interactive-Home-Screen_~021897913419176716323/?referrer_url_path=/nx/search/jobs/,0,United Kingdom,"We are looking for someone to develop the home screen of an app which will have some interactivity / gaming elements.

It is not a game app, but it has elements of it.

If you look at how the Brilliant App does it
https://play.google.com/store/apps/details?id=org.brilliant.android&hl=en_GB

You will see that it is an interactive app in education, and not really a game.

That is what we are aiming for, but for our own industry.

You can watch a video of Brilliant here - how the tiles + line journey is and how the cards appear
https://www.dropbox.com/scl/fi/kin6hjkdf8ukrdprut0w9/VID_20250307072510.mp4?rlkey=9u1kx9ko0egu83ml8e2vqgd3o&dl=0


And [attached] is our home screen - where we have

- interactive isometric placement
- possibly to move and pan around
- tap a tile, and a card will appear
- when they go into the card, it will be a standard style app UI

So really, your job is to prepare the home screen and its elements and then we can build out the rest of the app with another team",3,"['Smartphone', 'Web Development', 'Android', 'Mobile App Design', 'iOS', 'Web Design', 'Mobile UI Design', 'Figma', 'User Interface Design', 'Interaction Design']",5,0.0,0.0,0.0,273000.0,2,368.0,39.0,34.0,0,1,0,273000.0000000002
android_developer,DJI Cloud APi Developer,https://www.upwork.com/jobs/DJI-Cloud-APi-span-class-highlight-Developer-span_~021897911322265137104/?referrer_url_path=/nx/search/jobs/,0,Romania,"We are seeking an experienced Android developer to build an application that leverages the DJI Mobile SDK v5 to enable remote drone control via gRPC. The goal of this project is to create a proxy between gRPC and the DJI Mobile SDK, allowing a server to issue commands—such as take-off, landing, and virtual stick movements—to the drone in real time.

Project Responsibilities:
•⁠  ⁠Develop an Android application using the DJI Mobile SDK v5.
•⁠  ⁠Implement functionality to control a DJI drone via a bi-directional gRPC channel.
•⁠  ⁠Relay take-off, landing, and virtual stick commands from a remote server to the drone.
•⁠  ⁠Provide realtime video feed back o er grpc to the server.
•⁠  ⁠Integrate gRPC and Protobuf definitions provided for the communication protocol.
•⁠  ⁠Create a user interface that allows the configuration of an IP address/DNS name for the drone to connect to.
•⁠  ⁠Ensure reliable and low-latency communication between the server and the drone.
•⁠  ⁠Collaborate with our team to test and refine the application for optimal performance and stability.
•⁠  ⁠Optionally support gRPC connections over SSL for security.
•⁠  ⁠There is no need to implement any authentication.
•⁠  ⁠The commands can be called at any rate from the server. Each command has a TTL of 100ms. Expired commands will move the sticks to the neutral position making the drone hover in place.
•⁠  ⁠A new command coming in should be executed immediately replacing the current command.
•⁠  ⁠Realtime video from the drone should be sent through the gRPC connection to the server.

Please include the following in your proposal:
•⁠  ⁠A brief summary of your relevant experience, specifically highlighting any projects involving DJI SDK or gRPC.
•⁠  ⁠Examples of previous Android applications you have developed.
•⁠  ⁠Your approach and estimated timeline for completing this project.
•⁠  ⁠Any questions you might have about the project requirements.

P.S: ONLY INDEPENDENT CONTRACTORS, NO AGENCIES. THANK YOU",3,"['Copywriting', 'Drone', 'Content Creation', 'Web Development', 'Android', 'WordPress', 'Flutter', 'QA Testing', 'API', 'Data Entry', 'Google Analytics']",1,0.0,0.0,0.0,50.0,4,1.0,1.0,40.0,0,0,1,49.99999999999999
android_developer,React Native Developer for Ad Integration and API Calls,https://www.upwork.com/jobs/React-Native-span-class-highlight-Developer-span-for-Integration-and-API-Calls_~021897904637463113680/?referrer_url_path=/nx/search/jobs/,1,India,"We are seeking a skilled React Native developer to create a mobile application consisting of 5 to 6 pages. The app will feature API calls to fetch data and will include advertisements from various companies, showcasing different ads effectively. The ideal candidate will have experience in building responsive mobile applications and integrating APIs. If you are passionate about mobile development and have a keen eye for UI/UX, we would love to hear from you.",3,"['Native App Development', 'Smartphone', 'Android App Development', 'React Native', 'Android', 'iOS', 'Mobile App Development', 'API']",2,3.0,3.0,2.0,1200.0,0,7.0,0.0,100.0,1,0,0,1200.0
android_developer,AI Agent Development and Integration for Mobile App,https://www.upwork.com/jobs/Agent-span-class-highlight-Development-span-and-Integration-for-Mobile-App_~021897900763478965370/?referrer_url_path=/nx/search/jobs/,0,United Arab Emirates,"We are seeking a skilled developer to create and integrate four AI agents into our mobile application. The agents will include a Weekend Planner to help users organize their ideal weekend, a Discounts Crawler to find and present the best deals, a Shopping Assistant for personalized product recommendations, and a Finance Manager to assist with budgeting and expense tracking. If you have experience in AI development and app integration, we would love to hear from you.",2,"['Native App Development', 'Smartphone', 'Android App Development', 'Android', 'iOS', 'ChatGPT API Integration', 'Mobile App Development', 'AI Agent Development']",6,2.0,0.0,0.0,7500.0,2,5.0,3.0,32.5,0,1,0,7500.000000000001
android_developer,Plugin.BlueToothLE issue in MAUI iOS,https://www.upwork.com/jobs/Plugin-BlueToothLE-issue-MAUI-iOS_~021897897831999352784/?referrer_url_path=/nx/search/jobs/,1,United Kingdom,"Project Overview:
I have converted a Xamarin project to .NET MAUI. All project features work fine except Plugin.BluetoothLE.  This plugin work fine on Android, but it is not functioning on iOS.

Issues:
Plugin.BluetoothLE:

CrossBleAdapter.Current does not return an adapter on iOS.
No permission prompt appears despite adding the necessary Info.plist permissions.

What I Need:

Fix plugin for iOS in .NET MAUI.

Requirements:
Experience with .NET MAUI.
Strong knowledge of iOS-specific implementation for Bluetooth.
Ability to debug and test on real iOS devices.

Deliverables:
Fully working Bluetooth feature in quick turnaround time.",3,"['Native App Development', 'Smartphone', 'Android App Development', 'Android', 'iOS', 'Mobile App Development']",2,2.0,0.0,0.0,445.0,0,6.0,0.0,200.0,1,0,0,444.99999999999994
android_developer,KidzSearch Mobile App Development,https://www.upwork.com/jobs/KidzSearch-Mobile-App-span-class-highlight-Development-span_~021897895041129351407/?referrer_url_path=/nx/search/jobs/,0,United States,Mobile app development for KidzSearch. Help with various issues.,2,"['Native App Development', 'Smartphone', 'Android App Development', 'Android', 'iOS Development', 'iOS', 'Mobile App Development']",5,0.0,1.0,0.0,67000.0,1,45.0,14.0,24.0,0,1,0,67000.00000000001
android_developer,Mobil Uygulama Tasarımcısı Aranıyor (TikTok Benzeri),https://www.upwork.com/jobs/Mobil-Uygulama-Tasar-Aran-yor-TikTok-Benzeri_~021897892797203823738/?referrer_url_path=/nx/search/jobs/,1,Turkey,"TikTok'a benzer bir mobil uygulama tasarlamak için üst düzey bir tasarımcı arıyoruz. Kullanıcı deneyimi ve arayüz tasarımı konularında yetkin, yaratıcı ve inovatif bir profesyonel arıyoruz. Projenin gereksinimlerine uygun olarak, etkileyici ve kullanıcı dostu bir arayüz geliştirecek bir tasarımcı ile çalışmayı planlıyoruz. Eğer mobil uygulama tasarımında deneyiminiz varsa ve yaratıcı çözümler sunabiliyorsanız başvurunuzu bekliyoruz.",3,"['Amazon Webstore', 'Adobe Illustrator', 'Web Development', 'Graphic Design', 'Logo Design', 'Content Writing', 'Vector Graphic', 'Marketing Strategy', 'PHP', 'JavaScript']",1,0.0,0.0,0.0,,0,,,10000.0,1,0,0,2992.0480503341832
android_developer,Developer Wanted: Final Touches for Our Q&A Application!,https://www.upwork.com/jobs/span-class-highlight-Developer-span-Wanted-Final-Touches-for-Our-amp-Application_~021897891912652269603/?referrer_url_path=/nx/search/jobs/,1,Turkey,"🚀 Developer Wanted: Final Touches for Our Q&A Application!
Hello,
We have developed a Quiz Elite-like Q&A application that helps students practice and learn by answering subject-related questions. Users can create rooms, compete with each other, and collaborate.

However, due to an unfortunate accident involving our previous developer, the project was left incomplete. We are now looking for a talented developer to finish the remaining features.

Pending Features:
✅ Single-Player Mode: A system that allows users to play individually.
✅ Live Chat System:

Students should be able to join admin-created rooms and chat live.
The admin panel should allow unlimited room creation, with the ability to open and close rooms at specific times.
Moderation Controls:
Admin should be able to ban disruptive users and assign moderators.
Users should have the ability to block, report, or mute messages from inappropriate or disruptive individuals.
💡 Alternative Solution: The chat system does not necessarily have to be integrated within the app. We have our own server, so we can redirect users to a web-based chat system. A subdomain-based separate system is also an option. I trust your professional approach—my priority is a reliable, fast, and seamless solution.

Tech Stack:
Backend: Java Spring Boot, JpaRepository, Spring Security, JWT Security
Frontend: Vue.js
Database: PostgreSQL
💡 You can either develop on top of the existing code or integrate a ready-made solution (e.g., Codecanyon, etc.).

📩 If you believe you’re the right person for this job, reach out to us! 🚀",2,"['Native App Development', 'PostgreSQL', 'Smartphone', 'Android App Development', 'Android', 'iOS', 'Mobile App Development', 'Java', 'JavaScript']",1,2.0,6.0,5.0,,0,,,250.0,1,0,0,2992.0480503341832
android_developer,Android App Scraping and Playwright Expert Needed for Payment Verification Project,https://www.upwork.com/jobs/span-class-highlight-Android-span-App-Scraping-and-Playwright-Expert-Needed-for-Payment-Verification-Project_~021897884248266352675/?referrer_url_path=/nx/search/jobs/,0,Malaysia,"We are seeking an experienced Android app scraping expert to assist with a payment and transaction verification project. The ideal candidate will have a strong background in data scraping and experience with Android applications. You will be responsible for extracting transaction history data accurately and efficiently from banking apps. Familiarity with payment systems and ensuring data integrity is essential. If you have a proven track record in this field, we would love to hear from you.",3,"['Native App Development', 'Smartphone', 'Android App Development', 'Android', 'iOS', 'Mobile App Development', 'Java']",3,2.0,5.0,2.0,,2,,,35.0,0,1,0,2992.0480503341832
